"location","indicator","Unit","Date","Value"
"California","2 Adults (1 Working) 3 Children","US $","2016","34.16"
"California","2 Adults (1 Working) 3 Children","US $","2018","36.22"
"California","2 Adults (1 Working) 3 Children","US $","2019","38.27"
"California","2 Adults (1 Working) 3 Children","US $","2020","45.37"
"California","2 Adults (1 Working) 3 Children","US $","2021","46.49"
"California","2 Adults (1 Working) 3 Children","US $","2022","53.64"
"California","2 Adults (1 Working Part Time) 1 Child","US $","2016","15.4"
"California","2 Adults","US $","2016","10.4"
"California","2 Adults","US $","2018","11.3"
"California","2 Adults","US $","2019","11.64"
"California","2 Adults","US $","2020","14.76"
"California","2 Adults","US $","2021","15.13"
"California","2 Adults","US $","2022","16.79"
"California","2 Adults 1 Child","US $","2016","15.4"
"California","2 Adults 1 Child","US $","2018","16.39"
"California","2 Adults 1 Child","US $","2019","17.09"
"California","2 Adults 1 Child","US $","2020","20.8"
"California","2 Adults 1 Child","US $","2021","21.76"
"California","2 Adults 1 Child","US $","2022","23.98"
"California","2 Adults 2 Children","US $","2016","17.59"
"California","2 Adults 2 Children","US $","2018","19.48"
"California","2 Adults 2 Children","US $","2019","20.17"
"California","2 Adults 2 Children","US $","2020","26.44"
"California","2 Adults 2 Children","US $","2021","27.08"
"California","2 Adults 2 Children","US $","2022","30.54"
"California","2 Adults 3 Children","US $","2016","20.87"
"California","2 Adults 3 Children","US $","2018","23.94"
"California","2 Adults 3 Children","US $","2019","25.06"
"California","2 Adults 3 Children","US $","2020","32.14"
"California","2 Adults 3 Children","US $","2021","33.24"
"California","2 Adults 3 Children","US $","2022","37.57"
"Maryland","1 Adult","US $","2016","13.84"
"Maryland","1 Adult","US $","2018","15.08"
"Maryland","1 Adult","US $","2019","14.56"
"Maryland","1 Adult","US $","2020","17.73"
"Maryland","1 Adult","US $","2021","17.25"
"Maryland","1 Adult","US $","2022","19.74"
"Maryland","1 Adult 1 Child","US $","2016","28.25"
"Maryland","1 Adult 1 Child","US $","2018","29.54"
"Maryland","1 Adult 1 Child","US $","2019","29.39"
"Maryland","1 Adult 1 Child","US $","2020","35.5"
"Maryland","1 Adult 1 Child","US $","2021","34.74"
"Maryland","1 Adult 1 Child","US $","2022","37.68"
"Maryland","1 Adult 2 Children","US $","2016","33.3"
"Maryland","1 Adult 2 Children","US $","2018","33.91"
"Maryland","1 Adult 2 Children","US $","2019","34.15"
"Maryland","1 Adult 2 Children","US $","2020","43.08"
"Maryland","1 Adult 2 Children","US $","2021","43.05"
"Maryland","1 Adult 2 Children","US $","2022","47.1"
"Maryland","1 Adult 3 Children","US $","2016","40.77"
"Maryland","1 Adult 3 Children","US $","2018","41.9"
"Maryland","1 Adult 3 Children","US $","2019","41.94"
"Maryland","1 Adult 3 Children","US $","2020","56.33"
"Maryland","1 Adult 3 Children","US $","2021","55.78"
"Maryland","1 Adult 3 Children","US $","2022","62.51"
"Maryland","2 Adults (1 Working)","US $","2016","21.1"
"Maryland","2 Adults (1 Working)","US $","2018","22.52"
"Maryland","2 Adults (1 Working)","US $","2019","22.11"
"Maryland","2 Adults (1 Working)","US $","2020","27.69"
"Maryland","2 Adults (1 Working)","US $","2021","26.66"
"Maryland","2 Adults (1 Working)","US $","2022","29.03"
"Maryland","2 Adults (1 Working) 1 Child","US $","2016","26.85"
"Maryland","2 Adults (1 Working) 1 Child","US $","2018","26.98"
"Maryland","2 Adults (1 Working) 1 Child","US $","2019","27.11"
"Maryland","2 Adults (1 Working) 1 Child","US $","2020","32.24"
"Maryland","2 Adults (1 Working) 1 Child","US $","2021","31.82"
"Maryland","2 Adults (1 Working) 1 Child","US $","2022","35"
"Maryland","2 Adults (1 Working) 2 Children","US $","2016","29.3"
"Maryland","2 Adults (1 Working) 2 Children","US $","2018","29.53"
"Maryland","2 Adults (1 Working) 2 Children","US $","2019","29.58"
"Maryland","2 Adults (1 Working) 2 Children","US $","2020","36.84"
"Maryland","2 Adults (1 Working) 2 Children","US $","2021","35.41"
"Maryland","2 Adults (1 Working) 2 Children","US $","2022","40.4"
"Maryland","2 Adults (1 Working) 3 Children","US $","2016","32.89"
"Maryland","2 Adults (1 Working) 3 Children","US $","2018","33.45"
"Maryland","2 Adults (1 Working) 3 Children","US $","2019","33.92"
"Maryland","2 Adults (1 Working) 3 Children","US $","2020","39.77"
"Maryland","2 Adults (1 Working) 3 Children","US $","2021","38.7"
"Maryland","2 Adults (1 Working) 3 Children","US $","2022","44.73"
"Maryland","2 Adults (1 Working Part Time) 1 Child","US $","2016","15.69"
"Maryland","2 Adults","US $","2016","10.55"
"Maryland","2 Adults","US $","2018","11.26"
"Maryland","2 Adults","US $","2019","11.06"
"Maryland","2 Adults","US $","2020","13.85"
"Maryland","2 Adults","US $","2021","13.33"
"Maryland","2 Adults","US $","2022","14.51"
"Maryland","2 Adults 1 Child","US $","2016","15.69"
"Maryland","2 Adults 1 Child","US $","2018","15.9"
"Maryland","2 Adults 1 Child","US $","2019","16.01"
"Maryland","2 Adults 1 Child","US $","2020","18.86"
"Maryland","2 Adults 1 Child","US $","2021","18.75"
"Maryland","2 Adults 1 Child","US $","2022","20.56"
"Maryland","2 Adults 2 Children","US $","2016","17.93"
"Maryland","2 Adults 2 Children","US $","2018","18.28"
"Maryland","2 Adults 2 Children","US $","2019","18.36"
"Maryland","2 Adults 2 Children","US $","2020","23.91"
"Maryland","2 Adults 2 Children","US $","2021","23.4"
"Maryland","2 Adults 2 Children","US $","2022","26.4"
"Maryland","2 Adults 3 Children","US $","2016","20.75"
"Maryland","2 Adults 3 Children","US $","2018","21.35"
"Maryland","2 Adults 3 Children","US $","2019","21.66"
"Maryland","2 Adults 3 Children","US $","2020","28.12"
"Maryland","2 Adults 3 Children","US $","2021","27.97"
"Maryland","2 Adults 3 Children","US $","2022","31.74"
"Colorado","1 Adult","US $","2016","11.82"
"Colorado","1 Adult","US $","2018","13.19"
"Colorado","1 Adult","US $","2019","13.43"
"Colorado","1 Adult","US $","2020","16.91"
"Colorado","1 Adult","US $","2021","16.35"
"Colorado","1 Adult","US $","2022","19.16"
"Colorado","1 Adult 1 Child","US $","2016","25.7"
"Colorado","1 Adult 1 Child","US $","2018","27.8"
"Colorado","1 Adult 1 Child","US $","2019","28.36"
"Colorado","1 Adult 1 Child","US $","2020","35.15"
"Colorado","1 Adult 1 Child","US $","2021","34.31"
"Colorado","1 Adult 1 Child","US $","2022","37.49"
"Colorado","1 Adult 2 Children","US $","2016","31.29"
"Colorado","1 Adult 2 Children","US $","2018","32.32"
"Colorado","1 Adult 2 Children","US $","2019","33.26"
"Colorado","1 Adult 2 Children","US $","2020","43.31"
"Colorado","1 Adult 2 Children","US $","2021","43.22"
"Colorado","1 Adult 2 Children","US $","2022","47.44"
"Colorado","1 Adult 3 Children","US $","2016","39.88"
"Colorado","1 Adult 3 Children","US $","2018","40.95"
"Colorado","1 Adult 3 Children","US $","2019","41.89"
"Colorado","1 Adult 3 Children","US $","2020","57.79"
"Colorado","1 Adult 3 Children","US $","2021","57.02"
"Colorado","1 Adult 3 Children","US $","2022","63.83"
"Colorado","2 Adults (1 Working)","US $","2016","19.19"
"Colorado","2 Adults (1 Working)","US $","2018","20.91"
"Colorado","2 Adults (1 Working)","US $","2019","21.07"
"Colorado","2 Adults (1 Working)","US $","2020","26.96"
"Colorado","2 Adults (1 Working)","US $","2021","25.82"
"Colorado","2 Adults (1 Working)","US $","2022","29.17"
"Colorado","2 Adults (1 Working) 1 Child","US $","2016","24.19"
"Colorado","2 Adults (1 Working) 1 Child","US $","2018","25.06"
"Colorado","2 Adults (1 Working) 1 Child","US $","2019","25.88"
"Colorado","2 Adults (1 Working) 1 Child","US $","2020","31.69"
"Colorado","2 Adults (1 Working) 1 Child","US $","2021","31.19"
"Colorado","2 Adults (1 Working) 1 Child","US $","2022","34.49"
"Colorado","2 Adults (1 Working) 2 Children","US $","2016","26.87"
"Colorado","2 Adults (1 Working) 2 Children","US $","2018","27.77"
"Colorado","2 Adults (1 Working) 2 Children","US $","2019","28.51"
"Colorado","2 Adults (1 Working) 2 Children","US $","2020","36.48"
"Colorado","2 Adults (1 Working) 2 Children","US $","2021","34.94"
"Colorado","2 Adults (1 Working) 2 Children","US $","2022","40.11"
"Colorado","2 Adults (1 Working) 3 Children","US $","2016","31.06"
"Colorado","2 Adults (1 Working) 3 Children","US $","2018","32.38"
"Colorado","2 Adults (1 Working) 3 Children","US $","2019","33.73"
"Colorado","2 Adults (1 Working) 3 Children","US $","2020","40.28"
"Colorado","2 Adults (1 Working) 3 Children","US $","2021","39.14"
"Colorado","2 Adults (1 Working) 3 Children","US $","2022","45.25"
"Colorado","2 Adults (1 Working Part Time) 1 Child","US $","2016","14.47"
"Colorado","2 Adults","US $","2016","9.59"
"Colorado","2 Adults","US $","2018","10.45"
"Colorado","2 Adults","US $","2019","10.53"
"Colorado","2 Adults","US $","2020","13.48"
"Colorado","2 Adults","US $","2021","12.91"
"Colorado","2 Adults","US $","2022","14.58"
"Colorado","2 Adults 1 Child","US $","2016","14.47"
"Colorado","2 Adults 1 Child","US $","2018","15.13"
"Colorado","2 Adults 1 Child","US $","2019","15.58"
"Colorado","2 Adults 1 Child","US $","2020","18.79"
"Colorado","2 Adults 1 Child","US $","2021","18.65"
"Colorado","2 Adults 1 Child","US $","2022","20.52"
"Colorado","2 Adults 2 Children","US $","2016","17.05"
"Colorado","2 Adults 2 Children","US $","2018","17.58"
"Colorado","2 Adults 2 Children","US $","2019","18.01"
"Colorado","2 Adults 2 Children","US $","2020","24.13"
"Colorado","2 Adults 2 Children","US $","2021","23.57"
"Colorado","2 Adults 2 Children","US $","2022","26.61"
"Colorado","2 Adults 3 Children","US $","2016","20.39"
"Colorado","2 Adults 3 Children","US $","2018","20.98"
"Colorado","2 Adults 3 Children","US $","2019","21.73"
"Colorado","2 Adults 3 Children","US $","2020","28.98"
"Colorado","2 Adults 3 Children","US $","2021","28.73"
"Colorado","2 Adults 3 Children","US $","2022","32.46"
"Virginia","1 Adult","US $","2016","13.21"
"Virginia","1 Adult","US $","2018","14.17"
"Virginia","1 Adult","US $","2019","14"
"Virginia","1 Adult","US $","2020","17"
"Virginia","1 Adult","US $","2021","16.61"
"Virginia","1 Adult","US $","2022","19.4"
"Virginia","1 Adult 1 Child","US $","2016","25.38"
"Virginia","1 Adult 1 Child","US $","2018","27.83"
"Virginia","1 Adult 1 Child","US $","2019","28.04"
"Virginia","1 Adult 1 Child","US $","2020","33.49"
"Virginia","1 Adult 1 Child","US $","2021","32.8"
"Virginia","1 Adult 1 Child","US $","2022","36.2"
"Virginia","1 Adult 2 Children","US $","2016","30.04"
"Virginia","1 Adult 2 Children","US $","2018","32.06"
"Virginia","1 Adult 2 Children","US $","2019","32.66"
"Virginia","1 Adult 2 Children","US $","2020","40.88"
"Virginia","1 Adult 2 Children","US $","2021","40.91"
"Virginia","1 Adult 2 Children","US $","2022","45.49"
"Virginia","1 Adult 3 Children","US $","2016","36.96"
"Virginia","1 Adult 3 Children","US $","2018","39.66"
"Virginia","1 Adult 3 Children","US $","2019","40.12"
"Virginia","1 Adult 3 Children","US $","2020","53.72"
"Virginia","1 Adult 3 Children","US $","2021","53.05"
"Virginia","1 Adult 3 Children","US $","2022","60.22"
"Virginia","2 Adults (1 Working)","US $","2016","19.75"
"Virginia","2 Adults (1 Working)","US $","2018","20.97"
"Virginia","2 Adults (1 Working)","US $","2019","21.01"
"Virginia","2 Adults (1 Working)","US $","2020","26.11"
"Virginia","2 Adults (1 Working)","US $","2021","25.14"
"Virginia","2 Adults (1 Working)","US $","2022","27.93"
"Virginia","2 Adults (1 Working) 1 Child","US $","2016","24.66"
"Virginia","2 Adults (1 Working) 1 Child","US $","2018","25.28"
"Virginia","2 Adults (1 Working) 1 Child","US $","2019","25.76"
"Virginia","2 Adults (1 Working) 1 Child","US $","2020","30.44"
"Virginia","2 Adults (1 Working) 1 Child","US $","2021","30.08"
"Virginia","2 Adults (1 Working) 1 Child","US $","2022","33.71"
"Virginia","2 Adults (1 Working) 2 Children","US $","2016","27.13"
"Virginia","2 Adults (1 Working) 2 Children","US $","2018","27.83"
"Virginia","2 Adults (1 Working) 2 Children","US $","2019","28.23"
"Virginia","2 Adults (1 Working) 2 Children","US $","2020","35.05"
"Virginia","2 Adults (1 Working) 2 Children","US $","2021","33.68"
"Virginia","2 Adults (1 Working) 2 Children","US $","2022","39.18"
"Virginia","2 Adults (1 Working) 3 Children","US $","2016","30.58"
"Virginia","2 Adults (1 Working) 3 Children","US $","2018","31.49"
"Virginia","2 Adults (1 Working) 3 Children","US $","2019","32.38"
"Virginia","2 Adults (1 Working) 3 Children","US $","2020","37.76"
"Virginia","2 Adults (1 Working) 3 Children","US $","2021","36.75"
"Virginia","2 Adults (1 Working) 3 Children","US $","2022","43.31"
"Virginia","2 Adults (1 Working Part Time) 1 Child","US $","2016","14.27"
"Virginia","2 Adults","US $","2016","9.87"
"Virginia","2 Adults","US $","2018","10.48"
"Virginia","2 Adults","US $","2019","10.51"
"Virginia","2 Adults","US $","2020","13.05"
"Virginia","2 Adults","US $","2021","12.57"
"Virginia","2 Adults","US $","2022","13.97"
"Virginia","2 Adults 1 Child","US $","2016","14.27"
"Virginia","2 Adults 1 Child","US $","2018","15.05"
"Virginia","2 Adults 1 Child","US $","2019","15.33"
"Virginia","2 Adults 1 Child","US $","2020","17.86"
"Virginia","2 Adults 1 Child","US $","2021","17.78"
"Virginia","2 Adults 1 Child","US $","2022","19.84"
"Virginia","2 Adults 2 Children","US $","2016","16.31"
"Virginia","2 Adults 2 Children","US $","2018","17.36"
"Virginia","2 Adults 2 Children","US $","2019","17.62"
"Virginia","2 Adults 2 Children","US $","2020","22.82"
"Virginia","2 Adults 2 Children","US $","2021","22.33"
"Virginia","2 Adults 2 Children","US $","2022","25.55"
"Virginia","2 Adults 3 Children","US $","2016","18.85"
"Virginia","2 Adults 3 Children","US $","2018","20.23"
"Virginia","2 Adults 3 Children","US $","2019","20.75"
"Virginia","2 Adults 3 Children","US $","2020","26.82"
"Virginia","2 Adults 3 Children","US $","2021","26.61"
"Virginia","2 Adults 3 Children","US $","2022","30.59"
"Connecticut","1 Adult","US $","2016","12.51"
"Connecticut","1 Adult","US $","2018","13.13"
"Connecticut","1 Adult","US $","2019","13.38"
"Connecticut","1 Adult","US $","2020","16.78"
"Connecticut","1 Adult","US $","2021","15.98"
"Connecticut","1 Adult","US $","2022","19"
"Connecticut","1 Adult 1 Child","US $","2016","27.63"
"Connecticut","1 Adult 1 Child","US $","2018","28.73"
"Connecticut","1 Adult 1 Child","US $","2019","29.33"
"Connecticut","1 Adult 1 Child","US $","2020","34.4"
"Connecticut","1 Adult 1 Child","US $","2021","33.11"
"Connecticut","1 Adult 1 Child","US $","2022","37.34"
"Connecticut","1 Adult 2 Children","US $","2016","33.08"
"Connecticut","1 Adult 2 Children","US $","2018","32.96"
"Connecticut","1 Adult 2 Children","US $","2019","33.96"
"Connecticut","1 Adult 2 Children","US $","2020","41.66"
"Connecticut","1 Adult 2 Children","US $","2021","41.28"
"Connecticut","1 Adult 2 Children","US $","2022","46.5"
"Connecticut","1 Adult 3 Children","US $","2016","40.59"
"Connecticut","1 Adult 3 Children","US $","2018","40.1"
"Connecticut","1 Adult 3 Children","US $","2019","41.21"
"Connecticut","1 Adult 3 Children","US $","2020","54.53"
"Connecticut","1 Adult 3 Children","US $","2021","53.5"
"Connecticut","1 Adult 3 Children","US $","2022","61.66"
"Connecticut","2 Adults (1 Working)","US $","2016","19.8"
"Connecticut","2 Adults (1 Working)","US $","2018","20.52"
"Connecticut","2 Adults (1 Working)","US $","2019","21.1"
"Connecticut","2 Adults (1 Working)","US $","2020","27.09"
"Connecticut","2 Adults (1 Working)","US $","2021","25.51"
"Connecticut","2 Adults (1 Working)","US $","2022","29.06"
"Connecticut","2 Adults (1 Working) 1 Child","US $","2016","25.14"
"Connecticut","2 Adults (1 Working) 1 Child","US $","2018","25.11"
"Connecticut","2 Adults (1 Working) 1 Child","US $","2019","25.98"
"Connecticut","2 Adults (1 Working) 1 Child","US $","2020","31.27"
"Connecticut","2 Adults (1 Working) 1 Child","US $","2021","30.48"
"Connecticut","2 Adults (1 Working) 1 Child","US $","2022","34.86"
"Connecticut","2 Adults (1 Working) 2 Children","US $","2016","27.64"
"Connecticut","2 Adults (1 Working) 2 Children","US $","2018","27.7"
"Connecticut","2 Adults (1 Working) 2 Children","US $","2019","28.61"
"Connecticut","2 Adults (1 Working) 2 Children","US $","2020","36.22"
"Connecticut","2 Adults (1 Working) 2 Children","US $","2021","34.13"
"Connecticut","2 Adults (1 Working) 2 Children","US $","2022","40.76"
"Connecticut","2 Adults (1 Working) 3 Children","US $","2016","30.91"
"Connecticut","2 Adults (1 Working) 3 Children","US $","2018","31.12"
"Connecticut","2 Adults (1 Working) 3 Children","US $","2019","32.6"
"Connecticut","2 Adults (1 Working) 3 Children","US $","2020","38.87"
"Connecticut","2 Adults (1 Working) 3 Children","US $","2021","37.21"
"Connecticut","2 Adults (1 Working) 3 Children","US $","2022","44.33"
"Connecticut","2 Adults (1 Working Part Time) 1 Child","US $","2016","15.35"
"Connecticut","2 Adults","US $","2016","9.9"
"Connecticut","2 Adults","US $","2018","10.26"
"Connecticut","2 Adults","US $","2019","10.55"
"Connecticut","2 Adults","US $","2020","13.55"
"Connecticut","2 Adults","US $","2021","12.75"
"Connecticut","2 Adults","US $","2022","14.53"
"Connecticut","2 Adults 1 Child","US $","2016","15.35"
"Connecticut","2 Adults 1 Child","US $","2018","15.55"
"Connecticut","2 Adults 1 Child","US $","2019","16.03"
"Connecticut","2 Adults 1 Child","US $","2020","18.27"
"Connecticut","2 Adults 1 Child","US $","2021","17.98"
"Connecticut","2 Adults 1 Child","US $","2022","20.38"
"Connecticut","2 Adults 2 Children","US $","2016","17.86"
"Connecticut","2 Adults 2 Children","US $","2018","17.84"
"Connecticut","2 Adults 2 Children","US $","2019","18.36"
"Connecticut","2 Adults 2 Children","US $","2020","23.39"
"Connecticut","2 Adults 2 Children","US $","2021","22.55"
"Connecticut","2 Adults 2 Children","US $","2022","26.44"
"Connecticut","2 Adults 3 Children","US $","2016","20.76"
"Connecticut","2 Adults 3 Children","US $","2018","20.55"
"Connecticut","2 Adults 3 Children","US $","2019","21.37"
"Connecticut","2 Adults 3 Children","US $","2020","27.35"
