,countrycode,year,emp,avh,i_emp,yr_sch,source,labsh,i_labsh,i_labsh2,comp_sh,lab_sh1,lab_sh2,lab_sh3,lab_sh4,i_comp_sh,i_lab_sh1,i_lab_sh2,i_lab_sh3,i_lab_sh4
1090,BGR,1994.0,3222002.0,,ILO (official),9.354742,Cohen-Soto-Leker,0.409344,"Adjustment 2, part mixed income",Assumed constant or interpolated,0.32257792,0.5345416,0.409344,0.48527342,0.4224251,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
1091,BGR,1995.0,3197725.2,1710.6739385602673,ILO (official),9.436174,Cohen-Soto-Leker,0.409344,"Adjustment 2, part mixed income",Observed data,0.32257792,0.5345416,0.409344,0.48527342,0.4224251,Observed data,Observed data,Observed data,Assumed constant or interpolated,Observed data
1092,BGR,1996.0,3176307.2,1708.2025350071092,ILO (official),9.517608,Cohen-Soto-Leker,0.38634953,"Adjustment 2, part mixed income",Observed data,0.32809773,0.47887263,0.38634953,0.48527342,0.43271005,Observed data,Observed data,Observed data,Assumed constant or interpolated,Observed data
1093,BGR,1997.0,3157400.0,1706.867470911068,ILO (official),9.599041,Cohen-Soto-Leker,0.50032854,"Adjustment 2, part mixed income",Observed data,0.3436104,0.6568408,0.50032854,0.48527342,0.5679497,Observed data,Observed data,Observed data,Assumed constant or interpolated,Observed data
1094,BGR,1998.0,3152500.0,1649.98096841911,ILO (official),9.680474,Cohen-Soto-Leker,0.46794918,"Adjustment 2, part mixed income",Observed data,0.38969034,0.5569283,0.46794918,0.48527342,0.5394618,Observed data,Observed data,Observed data,Assumed constant or interpolated,Observed data
1095,BGR,1999.0,3087800.0,1669.4998719165799,ILO (official),9.761907,Cohen-Soto-Leker,0.5360362,"Adjustment 2, part mixed income",Observed data,0.4203286,0.6361864,0.5360362,0.48527342,0.5662288,Observed data,Observed data,Observed data,Assumed constant or interpolated,Observed data
1096,BGR,2000.0,3038819.8,1640.2537663620649,ILO (official),9.84334,Cohen-Soto-Leker,0.5044593,"Adjustment 2, part mixed income",Observed data,0.40341902,0.6037133,0.5044593,0.48527342,0.5282895,Observed data,Observed data,Observed data,Observed data,Observed data
1097,BGR,2001.0,2915464.5,1651.8589372701992,ILO (official),9.932326,Cohen-Soto-Leker,0.4775857,"Adjustment 2, part mixed income",Observed data,0.4047256,0.5572848,0.4775857,0.4832851,0.525124,Observed data,Observed data,Observed data,Observed data,Observed data
1098,BGR,2002.0,2962754.2,1651.2594192643353,ILO (official),10.021312,Cohen-Soto-Leker,0.45359468,"Adjustment 2, part mixed income",Observed data,0.3871559,0.5336276,0.45359468,0.45862418,0.49620035,Observed data,Observed data,Observed data,Observed data,Observed data
1099,BGR,2003.0,3042628.8,1640.5110644211263,ILO (official),10.110298,Cohen-Soto-Leker,0.4677735,"Adjustment 2, part mixed income",Observed data,0.39708188,0.5482055,0.4677735,0.47395077,0.5013983,Observed data,Observed data,Observed data,Observed data,Observed data
1100,BGR,2004.0,3141969.0,1663.6886642768995,ILO (official),10.199284,Cohen-Soto-Leker,0.46456292,"Adjustment 2, part mixed income",Observed data,0.3927155,0.54737145,0.46456292,0.46829832,0.4914829,Observed data,Observed data,Observed data,Observed data,Observed data
1101,BGR,2005.0,3154664.2,1658.646399276737,ILO (official),10.28827,Cohen-Soto-Leker,0.46745354,"Adjustment 2, part mixed income",Observed data,0.3923114,0.5530592,0.46745354,0.4575638,0.4778663,Observed data,Observed data,Observed data,Observed data,Observed data
1102,BGR,2006.0,3290186.0,1654.1026677445432,ILO (official),10.377256,Cohen-Soto-Leker,0.46368644,"Adjustment 2, part mixed income",Observed data,0.38470024,0.5550442,0.46368644,0.44287443,0.45692474,Observed data,Observed data,Observed data,Observed data,Observed data
1103,BGR,2007.0,3441048.2,1654.521377933529,ILO (official),10.466242,Cohen-Soto-Leker,0.46705025,"Adjustment 2, part mixed income",Observed data,0.3793314,0.567146,0.46705025,0.4330823,0.43418515,Observed data,Observed data,Observed data,Observed data,Observed data
1104,BGR,2008.0,3555411.2,1693.5960048759387,ILO (official),10.555228,Cohen-Soto-Leker,0.4977314,"Adjustment 2, part mixed income",Observed data,0.39902103,0.5973416,0.4977314,0.4555255,0.4688565,Observed data,Observed data,Observed data,Observed data,Observed data
1105,BGR,2009.0,3442105.8,1646.2753047235483,ILO (official),10.644214,Cohen-Soto-Leker,0.47263783,"Adjustment 2, part mixed income",Observed data,0.4069624,0.5459175,0.47263783,0.4649939,0.45576185,Observed data,Observed data,Observed data,Observed data,Observed data
1106,BGR,2010.0,3253475.5,1644.8379390047976,ILO (official),10.7332,Cohen-Soto-Leker,0.4806619,"Adjustment 2, part mixed income",Observed data,0.420224,0.5459629,0.4806619,0.48178002,0.46638218,Observed data,Observed data,Observed data,Observed data,Observed data
1107,BGR,2011.0,3136996.5,1643.5927990807336,ILO (official),10.78698,Cohen-Soto-Leker,0.4680751,"Adjustment 2, part mixed income",Observed data,0.40486506,0.5399076,0.4680751,0.46064532,0.4579697,Observed data,Observed data,Observed data,Observed data,Observed data
1108,BGR,2012.0,3103989.0,1644.4498441678622,ILO (official),10.84076,Cohen-Soto-Leker,0.4806673,"Adjustment 2, part mixed income",Observed data,0.4246066,0.5412376,0.4806673,0.48024568,0.47554162,Observed data,Observed data,Observed data,Observed data,Observed data
1109,BGR,2013.0,3104941.2,1644.9795123890133,ILO (official),10.89454,Cohen-Soto-Leker,0.51302195,"Adjustment 2, part mixed income",Observed data,0.46082753,0.5625667,0.51302195,0.5244913,0.5129133,Observed data,Observed data,Observed data,Observed data,Observed data
1110,BGR,2014.0,3154135.5,1644.0589720369114,ILO (official),10.94832,Cohen-Soto-Leker,0.521066,"Adjustment 2, part mixed income",Observed data,0.47025594,0.56776774,0.521066,0.5373473,0.5223425,Observed data,Observed data,Observed data,Observed data,Observed data
1111,BGR,2015.0,3207561.0,1644.38528122198,ILO (official),11.0021,Cohen-Soto-Leker,0.5127134,"Adjustment 2, part mixed income",Observed data,0.47375104,0.5497434,0.5127134,0.5373473,0.52036136,Observed data,Observed data,Observed data,Assumed constant or interpolated,Observed data
1112,BGR,2016.0,3191586.5,1643.5474323992667,ILO (official),11.05588,Cohen-Soto-Leker,0.5231642,"Adjustment 2, part mixed income",Observed data,0.4805139,0.5620377,0.5231642,0.5373473,0.52726257,Observed data,Observed data,Observed data,Assumed constant or interpolated,Observed data
1113,BGR,2017.0,3332821.2,1643.2581162154113,ILO (official),11.10966,Cohen-Soto-Leker,0.51398546,"Adjustment 2, part mixed income",Observed data,0.4936115,0.53325063,0.51398546,0.5373473,0.5403384,Observed data,Observed data,Observed data,Assumed constant or interpolated,Observed data
1114,BGR,2018.0,3335360.2,1644.571563248941,ILO (official),11.16344,Cohen-Soto-Leker,0.52765876,"Adjustment 2, part mixed income",Observed data,0.50712943,0.5460359,0.52765876,0.5373473,0.5460082,Observed data,Observed data,Observed data,Assumed constant or interpolated,Observed data
1115,BGR,2019.0,3420418.5,1645.2464639261034,ILO (official),11.21722,Cohen-Soto-Leker,0.52765876,"Adjustment 2, part mixed income",Assumed constant or interpolated,0.50712943,0.5460359,0.52765876,0.5373473,0.5460082,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
1116,BHR,1970.0,50301.426,,TCB,1.8781263,Barro-Lee,0.37626708,"Adjustment 4, agriculture",Assumed constant or interpolated,0.36837032,,,0.33517584,0.37626708,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1117,BHR,1971.0,52956.52,,TCB,2.0447948,Barro-Lee,0.37626708,"Adjustment 4, agriculture",Assumed constant or interpolated,0.36837032,,,0.33517584,0.37626708,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1118,BHR,1972.0,57325.555,,TCB,2.2114632,Barro-Lee,0.37626708,"Adjustment 4, agriculture",Assumed constant or interpolated,0.36837032,,,0.33517584,0.37626708,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1119,BHR,1973.0,62421.8,,TCB,2.3781316,Barro-Lee,0.37626708,"Adjustment 4, agriculture",Assumed constant or interpolated,0.36837032,,,0.33517584,0.37626708,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1120,BHR,1974.0,68202.95,,TCB,2.5448003,Barro-Lee,0.37626708,"Adjustment 4, agriculture",Assumed constant or interpolated,0.36837032,,,0.33517584,0.37626708,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1121,BHR,1975.0,74649.71,,TCB,2.7114687,Barro-Lee,0.37626708,"Adjustment 4, agriculture",Assumed constant or interpolated,0.36837032,,,0.33517584,0.37626708,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1122,BHR,1976.0,82773.04,,TCB,2.993513,Barro-Lee,0.37626708,"Adjustment 4, agriculture",Assumed constant or interpolated,0.36837032,,,0.33517584,0.37626708,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1123,BHR,1977.0,91732.26,,TCB,3.2755575,Barro-Lee,0.37626708,"Adjustment 4, agriculture",Assumed constant or interpolated,0.36837032,,,0.33517584,0.37626708,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1124,BHR,1978.0,101132.85,,TCB,3.557602,Barro-Lee,0.37626708,"Adjustment 4, agriculture",Assumed constant or interpolated,0.36837032,,,0.33517584,0.37626708,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1125,BHR,1979.0,110471.81,,TCB,3.8396463,Barro-Lee,0.37626708,"Adjustment 4, agriculture",Assumed constant or interpolated,0.36837032,,,0.33517584,0.37626708,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1126,BHR,1980.0,119362.12,,TCB,4.1216908,Barro-Lee,0.37626708,"Adjustment 4, agriculture",Assumed constant or interpolated,0.36837032,,,0.33517584,0.37626708,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1127,BHR,1981.0,126666.04,,TCB,4.348071,Barro-Lee,0.37626708,"Adjustment 4, agriculture",Assumed constant or interpolated,0.36837032,,,0.33517584,0.37626708,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1128,BHR,1982.0,131397.08,,TCB,4.574451,Barro-Lee,0.37626708,"Adjustment 4, agriculture",Assumed constant or interpolated,0.36837032,,,0.33517584,0.37626708,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1129,BHR,1983.0,135503.58,,TCB,4.8008313,Barro-Lee,0.37626708,"Adjustment 4, agriculture",Assumed constant or interpolated,0.36837032,,,0.33517584,0.37626708,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1130,BHR,1984.0,139642.64,,TCB,5.027211,Barro-Lee,0.37626708,"Adjustment 4, agriculture",Assumed constant or interpolated,0.36837032,,,0.33517584,0.37626708,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1131,BHR,1985.0,144330.31,,TCB,5.2535915,Barro-Lee,0.37626708,"Adjustment 4, agriculture",Assumed constant or interpolated,0.36837032,,,0.33517584,0.37626708,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1132,BHR,1986.0,149912.55,,TCB,5.423031,Barro-Lee,0.37626708,"Adjustment 4, agriculture",Assumed constant or interpolated,0.36837032,,,0.33517584,0.37626708,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1133,BHR,1987.0,156412.67,,TCB,5.5924697,Barro-Lee,0.37626708,"Adjustment 4, agriculture",Assumed constant or interpolated,0.36837032,,,0.33517584,0.37626708,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1134,BHR,1988.0,163359.92,,TCB,5.761909,Barro-Lee,0.37626708,"Adjustment 4, agriculture",Assumed constant or interpolated,0.36837032,,,0.33517584,0.37626708,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1135,BHR,1989.0,170325.6,,TCB,5.931348,Barro-Lee,0.37626708,"Adjustment 4, agriculture",Assumed constant or interpolated,0.36837032,,,0.33517584,0.37626708,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1136,BHR,1990.0,177202.64,,TCB,6.100787,Barro-Lee,0.37626708,"Adjustment 4, agriculture",Assumed constant or interpolated,0.36837032,,,0.33517584,0.37626708,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1137,BHR,1991.0,183280.8,,TCB,6.2134857,Barro-Lee,0.37626708,"Adjustment 4, agriculture",Assumed constant or interpolated,0.36837032,,,0.33517584,0.37626708,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1138,BHR,1992.0,187141.86,,TCB,6.3261847,Barro-Lee,0.37626708,"Adjustment 4, agriculture",Observed data,0.36837032,,,0.33517584,0.37626708,Observed data,,,Assumed constant or interpolated,Observed data
1139,BHR,1993.0,191234.58,,TCB,6.4388833,Barro-Lee,0.35791898,"Adjustment 4, agriculture",Observed data,0.34986293,,,0.33517584,0.35791898,Observed data,,,Assumed constant or interpolated,Observed data
1140,BHR,1994.0,195537.75,,TCB,6.5515823,Barro-Lee,0.3483609,"Adjustment 4, agriculture",Observed data,0.34100237,,,0.33517584,0.3483609,Observed data,,,Assumed constant or interpolated,Observed data
1141,BHR,1995.0,199944.86,,TCB,6.664281,Barro-Lee,0.3369794,"Adjustment 4, agriculture",Observed data,0.32948145,,,0.33517584,0.3369794,Observed data,,,Assumed constant or interpolated,Observed data
1142,BHR,1996.0,203165.42,,TCB,6.7551136,Barro-Lee,0.33517584,"Adjustment 3, average wage",Assumed constant or interpolated,0.3203943,,,0.33517584,0.3285051,Observed data,,,Assumed constant or interpolated,Observed data
1143,BHR,1997.0,206914.19,,TCB,6.8459463,Barro-Lee,0.33517584,"Adjustment 3, average wage",Assumed constant or interpolated,0.32273263,,,0.33517584,0.33019155,Observed data,,,Assumed constant or interpolated,Observed data
1144,BHR,1998.0,210974.3,,TCB,6.9367785,Barro-Lee,0.36298686,"Adjustment 4, agriculture",Observed data,0.3549843,,,0.33517584,0.36298686,Observed data,,,Assumed constant or interpolated,Observed data
1145,BHR,1999.0,233597.64,,TCB,7.0276113,Barro-Lee,0.3598486,"Adjustment 4, agriculture",Observed data,0.3522866,,,0.33517584,0.3598486,Observed data,,,Assumed constant or interpolated,Observed data
1146,BHR,2000.0,247978.83,,TCB,7.118444,Barro-Lee,0.33517584,"Adjustment 3, average wage",Assumed constant or interpolated,0.29757896,,,0.33517584,0.30405813,Observed data,,,Assumed constant or interpolated,Observed data
1147,BHR,2001.0,269078.84,,TCB,7.069607,Barro-Lee,0.33517584,"Adjustment 3, average wage",Observed data,0.3227283,,,0.33517584,0.3291219,Observed data,,,Observed data,Observed data
1148,BHR,2002.0,289879.12,,TCB,7.0207696,Barro-Lee,0.33897337,"Adjustment 4, agriculture",Observed data,0.33320463,,,0.33093995,0.33897337,Observed data,,,Assumed constant or interpolated,Observed data
1149,BHR,2003.0,318831.28,,TCB,6.9719324,Barro-Lee,0.32670408,"Adjustment 3, average wage",Assumed constant or interpolated,0.310567,,,0.32670408,0.31588358,Observed data,,,Assumed constant or interpolated,Observed data
1150,BHR,2004.0,352945.4,,TCB,6.923095,Barro-Lee,0.3224682,"Adjustment 3, average wage",Assumed constant or interpolated,0.28755295,,,0.3224682,0.29150277,Observed data,,,Assumed constant or interpolated,Observed data
1151,BHR,2005.0,401235.34,,TCB,6.874258,Barro-Lee,0.3182323,"Adjustment 3, average wage",Assumed constant or interpolated,0.26303878,,,0.3182323,0.26630017,Observed data,,,Assumed constant or interpolated,Observed data
1152,BHR,2006.0,439237.34,,TCB,6.8567166,Barro-Lee,0.31399643,"Adjustment 3, average wage",Assumed constant or interpolated,0.25058773,,,0.31399643,0.2533015,Observed data,,,Assumed constant or interpolated,Observed data
1153,BHR,2007.0,486553.7,,TCB,6.839175,Barro-Lee,0.30976054,"Adjustment 3, average wage",Assumed constant or interpolated,0.2606266,,,0.30976054,0.26357862,Observed data,,,Assumed constant or interpolated,Observed data
1154,BHR,2008.0,535279.9,,TCB,6.821634,Barro-Lee,0.30552465,"Adjustment 3, average wage",Assumed constant or interpolated,0.2524385,,,0.30552465,0.25511402,Observed data,,,Assumed constant or interpolated,Observed data
1155,BHR,2009.0,593819.6,,TCB,6.8040924,Barro-Lee,0.30128878,"Adjustment 3, average wage",Assumed constant or interpolated,0.2978113,,,0.30128878,0.30121708,Observed data,,,Assumed constant or interpolated,Observed data
1156,BHR,2010.0,591442.44,,TCB,6.786551,Barro-Lee,0.2970529,"Adjustment 3, average wage",Observed data,0.2907372,,,0.2970529,0.29374516,Observed data,,,Observed data,Observed data
1157,BHR,2011.0,587716.06,,TCB,6.7691445,Barro-Lee,0.2970529,"Adjustment 3, average wage",Assumed constant or interpolated,0.2723286,,,0.2970529,0.2752623,Observed data,,,Assumed constant or interpolated,Observed data
1158,BHR,2012.0,616106.94,,TCB,6.751783,Barro-Lee,0.2970529,"Adjustment 3, average wage",Assumed constant or interpolated,0.28823096,,,0.2970529,0.29101598,Observed data,,,Assumed constant or interpolated,Observed data
1159,BHR,2013.0,654800.56,,TCB,6.7344656,Barro-Lee,0.2970529,"Adjustment 3, average wage",Assumed constant or interpolated,0.28387383,,,0.2970529,0.28664786,Observed data,,,Assumed constant or interpolated,Observed data
1160,BHR,2014.0,667044.56,,TCB,6.7171926,Barro-Lee,0.2970529,"Adjustment 3, average wage",Assumed constant or interpolated,0.29054415,,,0.2970529,0.29356453,Observed data,,,Assumed constant or interpolated,Observed data
1161,BHR,2015.0,705419.1,,TCB,6.699964,Barro-Lee,0.2970529,"Adjustment 3, average wage",Assumed constant or interpolated,0.29054415,,,0.2970529,0.29356453,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1162,BHR,2016.0,756868.8,,TCB,6.68278,Barro-Lee,0.2970529,"Adjustment 3, average wage",Assumed constant or interpolated,0.29054415,,,0.2970529,0.29356453,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1163,BHR,2017.0,756896.9,,TCB,6.6656394,Barro-Lee,0.2970529,"Adjustment 3, average wage",Assumed constant or interpolated,0.29054415,,,0.2970529,0.29356453,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1164,BHR,2018.0,755233.6,,TCB,6.648543,Barro-Lee,0.2970529,"Adjustment 3, average wage",Assumed constant or interpolated,0.29054415,,,0.2970529,0.29356453,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1165,BHR,2019.0,743663.6,,TCB,6.63149,Barro-Lee,0.2970529,"Adjustment 3, average wage",Assumed constant or interpolated,0.29054415,,,0.2970529,0.29356453,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1166,BHS,1970.0,,,,,,,,,0.39694053,,,0.41835877,0.41092563,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1167,BHS,1971.0,,,,,,,,,0.39694053,,,0.41835877,0.41092563,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1168,BHS,1972.0,,,,,,,,,0.39694053,,,0.41835877,0.41092563,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1169,BHS,1973.0,71700.0,,ILO (official),,,0.41092563,"Adjustment 4, agriculture",Assumed constant or interpolated,0.39694053,,,0.41835877,0.41092563,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1170,BHS,1974.0,69097.94,,ILO (interpolated),,,0.41092563,"Adjustment 4, agriculture",Assumed constant or interpolated,0.39694053,,,0.41835877,0.41092563,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1171,BHS,1975.0,66400.0,,ILO (official),,,0.41092563,"Adjustment 4, agriculture",Assumed constant or interpolated,0.39694053,,,0.41835877,0.41092563,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1172,BHS,1976.0,69971.58,,ILO (interpolated),,,0.41092563,"Adjustment 4, agriculture",Assumed constant or interpolated,0.39694053,,,0.41835877,0.41092563,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1173,BHS,1977.0,73700.0,,ILO (official),,,0.41092563,"Adjustment 4, agriculture",Assumed constant or interpolated,0.39694053,,,0.41835877,0.41092563,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1174,BHS,1978.0,70777.84,,ILO (interpolated),,,0.41092563,"Adjustment 4, agriculture",Assumed constant or interpolated,0.39694053,,,0.41835877,0.41092563,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1175,BHS,1979.0,67700.0,,ILO (official),,,0.41092563,"Adjustment 4, agriculture",Assumed constant or interpolated,0.39694053,,,0.41835877,0.41092563,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1176,BHS,1980.0,71585.91,,ILO (interpolated),,,0.41092563,"Adjustment 4, agriculture",Assumed constant or interpolated,0.39694053,,,0.41835877,0.41092563,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1177,BHS,1981.0,75620.53,,ILO (interpolated),,,0.41092563,"Adjustment 4, agriculture",Assumed constant or interpolated,0.39694053,,,0.41835877,0.41092563,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1178,BHS,1982.0,79806.39,,ILO (interpolated),,,0.41092563,"Adjustment 4, agriculture",Assumed constant or interpolated,0.39694053,,,0.41835877,0.41092563,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1179,BHS,1983.0,84117.375,,ILO (interpolated),,,0.41092563,"Adjustment 4, agriculture",Assumed constant or interpolated,0.39694053,,,0.41835877,0.41092563,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1180,BHS,1984.0,88515.25,,ILO (interpolated),,,0.41092563,"Adjustment 4, agriculture",Assumed constant or interpolated,0.39694053,,,0.41835877,0.41092563,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1181,BHS,1985.0,92949.2,,ILO (interpolated),,,0.41092563,"Adjustment 4, agriculture",Assumed constant or interpolated,0.39694053,,,0.41835877,0.41092563,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1182,BHS,1986.0,97400.0,,ILO (official),,,0.41092563,"Adjustment 4, agriculture",Assumed constant or interpolated,0.39694053,,,0.41835877,0.41092563,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1183,BHS,1987.0,103932.61,,ILO (interpolated),,,0.41092563,"Adjustment 4, agriculture",Assumed constant or interpolated,0.39694053,,,0.41835877,0.41092563,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1184,BHS,1988.0,110600.0,,ILO (official),,,0.41092563,"Adjustment 4, agriculture",Assumed constant or interpolated,0.39694053,,,0.41835877,0.41092563,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1185,BHS,1989.0,112500.0,,ILO (official),,,0.41092563,"Adjustment 4, agriculture",Observed data,0.39694053,,,0.41835877,0.41092563,Observed data,,,Assumed constant or interpolated,Observed data
1186,BHS,1990.0,113404.66,,ILO (interpolated),,,0.41835877,"Adjustment 3, average wage",Assumed constant or interpolated,0.42626667,,,0.41835877,0.44161144,Observed data,,,Assumed constant or interpolated,Observed data
1187,BHS,1991.0,114400.0,,ILO (official),,,0.41835877,"Adjustment 3, average wage",Assumed constant or interpolated,0.40300143,,,0.41835877,0.42313752,Observed data,,,Assumed constant or interpolated,Observed data
1188,BHS,1992.0,114700.0,,ILO (official),,,0.41797584,"Adjustment 4, agriculture",Observed data,0.3993504,,,0.41835877,0.41797584,Observed data,,,Assumed constant or interpolated,Observed data
1189,BHS,1993.0,121800.0,,ILO (official),,,0.4132874,"Adjustment 4, agriculture",Observed data,0.39666307,,,0.41835877,0.4132874,Observed data,,,Assumed constant or interpolated,Observed data
1190,BHS,1994.0,124600.0,,ILO (official),,,0.41835877,"Adjustment 3, average wage",Assumed constant or interpolated,0.41425014,,,0.41835877,0.4323624,Observed data,,,Assumed constant or interpolated,Observed data
1191,BHS,1995.0,127400.0,,ILO (official),,,0.41835877,"Adjustment 3, average wage",Assumed constant or interpolated,0.40409043,,,0.41835877,0.42323616,Observed data,,,Assumed constant or interpolated,Observed data
1192,BHS,1996.0,129800.0,,ILO (official),,,0.40988243,"Adjustment 4, agriculture",Observed data,0.3924999,,,0.41835877,0.40988243,Observed data,,,Assumed constant or interpolated,Observed data
1193,BHS,1997.0,135300.0,,ILO (official),,,0.41518128,"Adjustment 4, agriculture",Observed data,0.3980403,,,0.41835877,0.41518128,Observed data,,,Assumed constant or interpolated,Observed data
1194,BHS,1998.0,144400.0,,ILO (official),,,0.4016892,"Adjustment 4, agriculture",Observed data,0.38653502,,,0.41835877,0.4016892,Observed data,,,Assumed constant or interpolated,Observed data
1195,BHS,1999.0,145300.0,,ILO (official),,,0.4082062,"Adjustment 4, agriculture",Observed data,0.39457428,,,0.41835877,0.4082062,Observed data,,,Assumed constant or interpolated,Observed data
1196,BHS,2000.0,149128.73,,ILO (interpolated),,,0.39157712,"Adjustment 4, agriculture",Observed data,0.3768275,,,0.41835877,0.39157712,Observed data,,,Assumed constant or interpolated,Observed data
1197,BHS,2001.0,153300.02,,ILO (official),,,0.37686533,"Adjustment 4, agriculture",Observed data,0.36398903,,,0.41835877,0.37686533,Observed data,,,Assumed constant or interpolated,Observed data
1198,BHS,2002.0,152700.0,,ILO (official),,,0.3810215,"Adjustment 4, agriculture",Observed data,0.3647623,,,0.41835877,0.3810215,Observed data,,,Assumed constant or interpolated,Observed data
1199,BHS,2003.0,155000.0,,ILO (official),,,0.39035645,"Adjustment 4, agriculture",Observed data,0.37597618,,,0.41835877,0.39035645,Observed data,,,Assumed constant or interpolated,Observed data
1200,BHS,2004.0,158300.0,,ILO (official),,,0.39315596,"Adjustment 4, agriculture",Observed data,0.38077003,,,0.41835877,0.39315596,Observed data,,,Assumed constant or interpolated,Observed data
1201,BHS,2005.0,160500.0,,ILO (official),,,0.37818354,"Adjustment 4, agriculture",Observed data,0.36686486,,,0.41835877,0.37818354,Observed data,,,Assumed constant or interpolated,Observed data
1202,BHS,2006.0,166500.0,,ILO (official),,,0.40631175,"Adjustment 4, agriculture",Observed data,0.3935666,,,0.41835877,0.40631175,Observed data,,,Assumed constant or interpolated,Observed data
1203,BHS,2007.0,171500.0,,ILO (official),,,0.39152524,"Adjustment 4, agriculture",Observed data,0.37971613,,,0.41835877,0.39152524,Observed data,,,Assumed constant or interpolated,Observed data
1204,BHS,2008.0,174900.0,,ILO (official),,,0.3732867,"Adjustment 4, agriculture",Observed data,0.36202192,,,0.41835877,0.3732867,Observed data,,,Observed data,Observed data
1205,BHS,2009.0,166372.23,,ILO (interpolated),,,0.3934131,"Adjustment 4, agriculture",Observed data,0.38365397,,,0.4435349,0.3934131,Observed data,,,Observed data,Observed data
1206,BHS,2010.0,168455.11,,ILO (interpolated),,,0.39721027,"Adjustment 4, agriculture",Observed data,0.38549396,,,0.4435349,0.39721027,Observed data,,,Assumed constant or interpolated,Observed data
1207,BHS,2011.0,172267.25,,ILO (interpolated),,,0.39721027,"Adjustment 4, agriculture",Assumed constant or interpolated,0.38549396,,,0.4435349,0.39721027,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
